id,0,1,2,3,4,5,6,7,8,9
,0.42857142857142855,1.0,0.0,1.0,0.0,5.0,0.08695652173913043,0.0,0.0,0.0
3061.0,0.2857142857142857,1.0,0.0,0.0,0.0,5.0,0.10869565217391304,0.0,0.0,1.0
2019.0,0.14285714285714285,0.5,0.0,0.5,1.0,4.0,0.0,3.99,1.0,0.0
,0.14285714285714285,1.0,0.0,0.5,0.0,7.0,0.021739130434782608,9.99,1.0,0.0
,0.14285714285714285,0.5,0.0,0.0,0.0,8.0,0.021739130434782608,9.99,1.0,0.0
10834.0,0.14285714285714285,1.0,0.0,0.0,0.0,5.0,0.0,0.99,0.0,1.0
,0.2857142857142857,1.0,0.0,0.5,1.0,4.0,0.0,0.99,0.0,1.0
,0.2857142857142857,0.5,0.0,0.0,0.0,5.0,0.021739130434782608,6.99,0.0,0.0
,0.2857142857142857,0.5,0.0,0.0,0.0,7.0,0.021739130434782608,6.99,0.0,0.0
,0.2857142857142857,1.0,0.0,0.5,0.0,7.0,0.021739130434782608,9.99,1.0,0.0
,0.42857142857142855,0.5,0.0,0.5,0.0,4.0,0.0,9.99,0.0,1.0
,0.14285714285714285,0.5,0.0,0.5,1.0,-1.0,0.0,1.99,1.0,1.0
,0.0,0.5,0.0,0.5,0.0,5.0,0.0,9.99,1.0,0.0
,0.2857142857142857,1.0,0.0,0.0,0.0,7.0,0.0,9.99,0.0,0.0
,0.14285714285714285,1.0,0.0,0.0,0.0,4.0,0.0,9.99,1.0,0.0
,0.2857142857142857,1.0,0.3333333333333333,1.0,0.0,8.0,0.13043478260869565,9.99,0.0,0.0
,0.14285714285714285,0.5,0.0,0.0,0.0,5.0,0.021739130434782608,39.99,0.0,0.0
,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0
,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.99,0.0,1.0
,0.14285714285714285,0.5,0.0,0.0,0.0,7.0,0.0,4.99,0.0,0.0
,0.14285714285714285,0.5,0.0,0.0,0.0,5.0,0.0,4.99,0.0,0.0
,0.14285714285714285,0.5,0.0,0.0,1.0,7.0,0.0,19.99,0.0,0.0
,0.0,0.5,0.0,0.0,0.0,7.0,0.021739130434782608,9.99,0.0,0.0
,0.14285714285714285,0.5,0.0,0.0,0.0,7.0,0.021739130434782608,7.49,0.0,0.0
,0.2857142857142857,0.5,0.0,0.0,1.0,5.0,0.021739130434782608,14.99,1.0,0.0
,0.14285714285714285,0.5,0.0,0.0,0.0,5.0,0.0,9.99,0.0,0.0
,0.14285714285714285,0.5,0.0,0.0,0.0,7.0,0.0,4.99,0.0,0.0
6827.0,0.14285714285714285,0.5,0.0,0.0,1.0,7.0,0.0,9.99,1.0,0.0
3583.0,0.14285714285714285,0.5,0.0,0.0,0.0,7.0,0.0,4.99,0.0,0.0
,0.2857142857142857,0.5,0.0,0.0,0.0,5.0,0.0,9.99,0.0,0.0
,0.2857142857142857,0.5,0.0,0.0,0.0,4.0,0.0,9.99,0.0,0.0
,0.14285714285714285,0.5,0.0,0.0,0.0,7.0,0.0,4.99,0.0,0.0
,0.14285714285714285,1.0,0.0,0.0,0.0,4.0,0.021739130434782608,4.99,0.0,1.0
1559.0,0.14285714285714285,0.5,0.0,0.0,0.0,7.0,0.0,4.99,0.0,0.0
,0.14285714285714285,0.5,0.0,0.0,1.0,7.0,0.0,8.99,1.0,0.0
,0.14285714285714285,0.5,0.0,0.0,0.0,4.0,0.0,19.99,1.0,0.0
,0.0,0.5,0.0,0.0,1.0,7.0,0.0,19.99,1.0,0.0
,0.0,0.5,0.3333333333333333,0.0,0.0,7.0,0.0,4.99,1.0,0.0
12658.0,0.14285714285714285,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0
10419.0,0.0,0.5,0.0,0.0,1.0,6.0,0.0,19.99,1.0,0.0
10282.0,0.0,0.5,0.3333333333333333,0.0,0.0,7.0,0.0,4.99,1.0,0.0
962.0,0.0,0.5,0.3333333333333333,0.0,0.0,7.0,0.0,14.99,1.0,0.0
,0.14285714285714285,0.5,0.3333333333333333,0.0,0.0,7.0,0.0,4.99,1.0,0.0
,0.0,0.5,0.3333333333333333,0.0,0.0,7.0,0.0,4.99,1.0,0.0
,0.14285714285714285,0.5,0.3333333333333333,0.0,0.0,7.0,0.0,4.99,1.0,0.0
,0.14285714285714285,0.5,0.3333333333333333,0.0,0.0,7.0,0.0,2.99,1.0,0.0
,0.0,0.5,0.3333333333333333,0.0,0.0,7.0,0.0,2.99,1.0,0.0
,0.0,0.5,0.0,0.5,0.0,5.0,0.0,9.99,1.0,0.0
,0.14285714285714285,0.5,0.3333333333333333,0.0,0.0,7.0,0.0,2.99,1.0,0.0
390.0,0.14285714285714285,0.5,0.3333333333333333,0.0,0.0,8.0,0.021739130434782608,4.99,1.0,0.0
,0.2857142857142857,0.5,0.0,0.0,0.0,3.0,0.0,4.99,0.0,0.0
,0.2857142857142857,0.5,0.0,0.0,0.0,7.0,0.0,12.99,0.0,0.0
6346.0,0.2857142857142857,0.5,0.0,0.0,0.0,7.0,0.0,19.99,1.0,0.0
,0.2857142857142857,0.5,0.3333333333333333,0.5,0.0,8.0,0.0,12.99,0.0,0.0
,0.2857142857142857,0.5,0.3333333333333333,0.0,0.0,8.0,0.0,12.99,0.0,0.0
5351.0,0.2857142857142857,0.5,0.0,0.5,0.0,7.0,0.0,9.99,0.0,0.0
2316.0,0.2857142857142857,0.5,0.0,0.0,0.0,5.0,0.0,4.99,0.0,0.0
4950.0,0.0,0.5,0.0,0.0,0.0,5.0,0.0,6.99,0.0,1.0
1994.0,0.0,0.5,0.0,0.0,0.0,7.0,0.0,-1.0,1.0,0.0
12672.0,0.0,0.5,0.0,0.0,0.0,7.0,0.0,-1.0,1.0,0.0
12411.0,0.0,0.5,0.0,0.0,0.0,4.0,0.0,9.99,1.0,0.0
2518.0,0.14285714285714285,0.5,0.0,0.0,0.0,7.0,0.021739130434782608,9.99,0.0,0.0
7277.0,0.0,0.5,0.0,0.0,0.0,7.0,0.0,9.99,1.0,0.0
3074.0,0.14285714285714285,0.5,0.0,0.0,1.0,7.0,0.0,6.99,1.0,0.0
12358.0,0.0,0.5,0.0,0.0,0.0,7.0,0.0,9.99,1.0,0.0
7362.0,0.14285714285714285,0.5,0.0,0.0,0.0,7.0,0.0,19.99,0.0,0.0
9051.0,0.14285714285714285,0.5,0.3333333333333333,0.0,0.0,7.0,0.0,9.99,0.0,1.0
8215.0,0.14285714285714285,0.5,0.0,0.0,1.0,7.0,0.0,9.99,0.0,1.0
9734.0,0.14285714285714285,0.5,0.0,0.0,0.0,1.0,0.0,9.99,0.0,0.0
7310.0,0.14285714285714285,0.5,0.0,0.0,1.0,5.0,0.0,9.99,1.0,0.0
9676.0,0.0,0.5,0.0,0.0,0.0,5.0,0.021739130434782608,9.99,0.0,0.0
1379.0,0.0,0.5,0.0,0.0,0.0,4.0,0.0,5.99,1.0,0.0
10634.0,0.14285714285714285,0.5,0.0,0.0,0.0,4.0,0.021739130434782608,7.99,1.0,0.0
5767.0,0.14285714285714285,0.5,0.0,0.0,0.0,3.0,0.0,9.99,0.0,0.0
,0.0,0.5,0.0,0.0,0.0,4.0,0.0,9.99,1.0,0.0
7921.0,0.0,0.5,0.3333333333333333,0.0,1.0,5.0,0.0,4.99,1.0,0.0
9016.0,0.14285714285714285,0.5,0.0,0.0,0.0,7.0,0.0,2.99,1.0,0.0
98.0,0.2857142857142857,0.5,0.0,0.0,0.0,7.0,0.0,19.99,0.0,0.0
320.0,0.14285714285714285,0.5,0.0,0.0,0.0,7.0,0.0,2.99,1.0,0.0
8351.0,0.0,0.5,0.0,0.0,0.0,5.0,0.0,14.99,1.0,0.0
7291.0,0.14285714285714285,0.5,0.0,0.0,0.0,8.0,0.0,9.99,1.0,0.0
4671.0,0.14285714285714285,1.0,0.0,0.5,0.0,6.0,0.0,4.99,0.0,1.0
10505.0,0.0,0.5,0.0,0.0,0.0,7.0,0.0,9.99,1.0,0.0
10621.0,0.0,0.5,0.0,0.0,0.0,7.0,0.0,9.99,1.0,0.0
6065.0,0.14285714285714285,0.5,0.0,0.0,0.0,8.0,0.0,9.99,1.0,0.0
801.0,0.14285714285714285,0.5,0.0,0.0,0.0,5.0,0.0,9.99,1.0,0.0
2130.0,0.2857142857142857,0.5,0.0,0.0,0.0,7.0,0.021739130434782608,9.99,0.0,0.0
5018.0,0.14285714285714285,0.5,0.0,0.0,0.0,6.0,0.0,9.99,0.0,1.0
10233.0,0.0,0.5,0.0,0.0,0.0,-1.0,0.0,4.99,0.0,1.0
4974.0,0.0,0.5,0.0,0.0,0.0,4.0,0.0,9.99,0.0,1.0
8780.0,0.0,0.5,0.0,0.0,0.0,5.0,0.0,9.99,0.0,1.0
